from_id,to_id,play_hour
5406,276,2.9
5406,163,2.9
5406,2918,2.8
5406,266,2.6
5406,109,2.6
5406,182,1.9
5406,1095,1.5
5406,147,1.4
5406,544,1.4
5406,411,1.4
5406,499,1.3
5406,622,1.2
5406,262,1.0
5406,2919,1.0
5406,511,1.0
5406,934,0.9
5406,1445,0.9
5406,159,0.9
5406,983,0.8
5406,1200,0.8
5406,335,0.7
5406,2036,0.7
5406,453,0.6
5406,843,0.6
5406,2295,0.5
5406,17,0.5
5406,1349,0.4
5406,165,0.4
5406,844,0.4
5406,868,0.3
5406,1612,0.3
5406,119,0.3
5406,575,0.2
5406,1540,0.2
5406,145,0.2
5406,2061,0.1
5406,2920,0.1
5406,285,0.1
5406,531,0.1
5406,638,0.1
5407,10,914.0
5407,22,764.0
5407,5,372.0
5407,1,222.0
5407,4,175.0
5407,9,113.0
5407,536,109.0
5407,805,104.0
5407,83,79.0
5407,18,44.0
5407,64,40.0
5407,527,38.0
5407,524,38.0
5407,204,37.0
5407,127,37.0
5407,537,36.0
5407,12,33.0
5407,287,27.0
5407,2202,25.0
5407,369,23.0
5407,23,23.0
5407,457,22.0
5407,1473,20.0
5407,38,19.5
5407,341,19.1
5407,319,18.0
5407,142,17.1
5407,109,16.7
5407,1079,16.4
5407,680,16.0
5407,1078,14.7
5407,7,14.6
5407,68,13.7
5407,667,13.4
5407,11,12.8
5407,78,11.8
5407,16,11.4
5407,114,11.2
5407,238,10.5
5407,886,8.4
5407,304,8.3
5407,65,8.3
5407,435,7.6
5407,186,7.6
5407,345,7.3
5407,63,6.6
5407,60,6.6
5407,360,6.3
5407,105,5.4
5407,74,5.1
5407,262,4.7
5407,410,4.4
5407,1288,4.3
5407,347,4.3
5407,2921,3.9
5407,1317,3.6
5407,219,3.5
5407,690,3.4
5407,318,3.3
5407,1052,3.1
5407,525,3.1
5407,110,2.8
5407,1347,2.8
5407,261,2.6
5407,235,2.5
5407,155,2.4
5407,67,2.2
5407,394,2.1
5407,165,2.1
5407,721,1.9
5407,174,1.8
5407,612,1.7
5407,1750,1.6
5407,40,1.6
5407,308,1.5
5407,81,1.5
5407,168,1.3
5407,453,1.2
5407,580,1.1
5407,1070,1.1
5407,364,1.0
5407,1149,1.0
5407,271,1.0
5407,36,0.9
5407,264,0.9
5407,206,0.8
5407,329,0.6
5407,2922,0.6
5407,348,0.6
5407,27,0.6
5407,236,0.6
5407,336,0.6
5407,393,0.6
5407,542,0.6
5407,328,0.5
5407,297,0.4
5407,581,0.3
5407,2458,0.3
5407,1893,0.2
5407,1035,0.2
5407,307,0.1
5407,14,0.1
5408,344,113.0
5409,10,20.0
5409,241,0.3
5410,22,5.8
5411,40,637.0
5411,25,385.0
5411,47,94.0
5411,155,23.0
5411,281,21.0
5411,285,21.0
5411,2178,0.9
5412,40,60.0
5412,1100,8.6
5413,424,7.9
5413,2398,1.6
5414,39,9.8
5415,22,2.4
5416,760,328.0
5416,29,84.0
5416,342,72.0
5416,24,48.0
5416,241,40.0
5416,7,15.6
5416,40,12.9
5416,1115,8.1
5416,741,7.7
5416,3,7.0
5416,529,6.8
5416,486,6.5
5416,633,4.5
5416,10,4.0
5416,285,3.3
5416,1217,2.3
5416,1617,2.3
5416,1,2.2
5416,249,1.9
5416,295,1.4
5416,915,0.6
5416,269,0.3
5416,494,0.2
5417,10,1.6
5418,281,71.0
5418,52,35.0
5418,73,25.0
5418,22,22.0
5418,10,13.4
5418,1534,7.5
5418,1,4.4
5418,633,2.7
5418,25,1.7
5418,681,1.6
5418,485,1.1
5418,775,0.6
5418,241,0.3
5418,820,0.2
5419,241,32.0
5419,268,1.3
5419,834,1.2
5419,10,1.0
5419,619,1.0
5419,1107,0.7
5419,24,0.2
5419,251,0.2
5419,2015,0.2
5419,781,0.1
5420,22,10.7
5421,22,1957.0
5421,40,970.0
5421,10,19.2
5421,24,11.1
5421,241,10.5
5421,1289,1.3
5421,761,1.2
5421,2923,0.7
5421,486,0.5
5422,244,229.0
5422,77,21.0
5422,63,10.9
5422,11,2.6
5422,453,2.2
5422,360,0.8
5422,14,0.1
5423,22,1.1
5424,242,0.4
5425,557,35.0
5425,747,1.1
5425,562,0.7
5425,10,0.4
5425,655,0.2
5426,22,1.1
5427,232,237.0
5427,475,70.0
5427,10,22.0
5427,234,16.2
5427,233,5.8
5427,885,3.2
5427,235,3.0
5427,582,0.3
5428,40,16.7
5428,22,0.9
5429,1148,84.0
5430,22,41.0
5431,2924,15.6
5431,40,10.3
5431,770,0.5
5432,22,0.7
5433,22,8.0
5434,22,47.0
5435,517,1.8
5436,22,143.0
5437,22,2.9
5438,40,191.0
5438,22,2.3
5438,274,0.8
5439,22,1.2
5440,247,17.2
5440,717,1.9
5440,820,0.2
5441,342,100.0
5441,236,90.0
5441,128,23.0
5441,350,15.8
5441,914,14.7
5441,2925,12.8
5441,761,12.7
5441,207,7.7
5441,782,6.4
5441,231,5.4
5441,241,5.3
5441,1872,5.3
5441,2926,4.4
5441,150,4.2
5441,1771,3.5
5441,1969,3.0
5441,132,2.4
5441,494,2.3
5441,1708,2.2
5441,2345,2.0
5441,1457,1.9
5441,621,1.6
5441,2927,1.1
5441,428,1.0
5441,573,1.0
5441,1696,0.9
5441,897,0.4
5441,1556,0.4
5441,1976,0.3
5441,1329,0.3
5441,1971,0.3
5441,486,0.3
5441,1111,0.2
5441,725,0.2
5441,1609,0.1
5441,1213,0.1
5441,2928,0.1
5442,25,15.2
5443,1049,6.2
5444,22,269.0
5445,354,8.5
5446,237,8.6
5447,22,15.6
5448,29,216.0
5449,486,1069.0
5449,1334,531.0
5449,1,483.0
5449,5,164.0
5449,53,142.0
5449,636,114.0
5449,526,96.0
5449,529,85.0
5449,155,47.0
5449,4,37.0
5449,174,35.0
5449,29,30.0
5449,7,26.0
5449,109,26.0
5449,243,23.0
5449,438,22.0
5449,241,16.5
5449,36,16.4
5449,94,14.1
5449,530,13.7
5449,515,12.3
5449,32,10.8
5449,1225,8.6
5449,11,8.3
5449,267,8.3
5449,951,5.4
5449,761,5.2
5449,820,3.1
5449,684,2.8
5449,357,2.0
5449,2929,1.3
5449,1106,0.9
5449,492,0.7
5449,1350,0.5
5449,1541,0.5
5449,746,0.4
5449,849,0.3
5449,509,0.2
5449,1009,0.2
5449,227,0.1
5450,10,97.0
5450,1295,0.9
5450,29,0.2
5451,22,4.0
5452,2930,7.7
5453,22,843.0
5453,40,716.0
5454,820,0.4
5455,22,222.0
5455,773,0.3
5456,1290,8.5
5457,22,117.0
5458,530,7.1
5458,241,3.3
5458,789,1.6
5458,1623,1.1
5458,1137,0.3
5459,25,21.0
5459,834,6.1
5460,1,219.0
5460,29,198.0
5460,342,146.0
5460,5,145.0
5460,676,122.0
5460,524,87.0
5460,155,73.0
5460,92,58.0
5460,347,53.0
5460,537,36.0
5460,78,27.0
5460,64,25.0
5460,133,24.0
5460,109,20.0
5460,871,20.0
5460,424,19.6
5460,11,18.1
5460,14,15.0
5460,457,10.9
5460,851,10.3
5460,527,10.0
5460,108,8.8
5460,2931,6.5
5460,7,5.3
5460,18,3.4
5460,1150,2.6
5460,239,2.0
5460,787,1.9
5460,10,1.6
5460,874,1.6
5460,641,1.2
5460,661,0.7
5460,354,0.7
5460,581,0.4
5461,22,1.2
5462,22,1.7
5463,1070,8.8
5463,580,2.8
5463,444,0.6
5464,267,145.0
5464,486,3.2
5464,1126,2.4
5464,22,1.6
5464,494,0.8
5464,1634,0.6
5464,10,0.5
5464,717,0.3
5464,633,0.3
5465,1072,539.0
5465,582,324.0
5465,234,238.0
5465,232,118.0
5465,584,105.0
5465,237,93.0
5465,233,31.0
5465,750,15.3
5465,235,14.5
5465,581,14.0
5465,110,5.4
5465,78,2.0
5465,64,0.3
5465,1069,0.1
5466,1755,0.3
5467,22,2.4
5468,1421,94.0
5468,15,54.0
5468,546,36.0
5468,133,26.0
5468,2841,21.0
5468,1827,2.0
5469,595,0.7
5470,25,47.0
5470,235,0.2
5471,492,3.1
5472,202,1.5
5473,656,46.0
5474,735,0.4
5475,22,0.5
5476,274,0.2
5477,22,537.0
5477,771,26.0
5478,10,15.7
5478,771,13.5
5479,241,3.7
5480,9,32.0
5481,22,0.8
5482,22,564.0
5483,197,38.0
5483,5,26.0
5483,869,0.2
5484,735,5.5
5485,22,1.2
5486,22,90.0
5487,579,5.7
5488,2,2.0
5489,22,0.8
5490,267,70.0
5490,10,7.2
5491,235,0.9
5492,241,3.7
5493,22,3356.0
5493,768,120.0
5493,40,71.0
5493,10,57.0
5493,274,39.0
5493,65,12.8
5493,497,9.2
5493,1060,7.7
5493,746,4.7
5493,2932,2.0
5493,708,1.0
5494,96,2.5
5495,121,3.2
5496,22,2.7
5497,29,61.0
5497,186,2.4
5498,22,78.0
5499,47,21.0
5500,22,0.2
5501,22,1054.0
5501,267,24.0
5502,25,18.4
5502,340,7.6
5503,823,1.2
5504,22,1.6
5505,22,0.1
5506,717,0.5
5507,1,278.0
5507,348,31.0
5507,1187,1.0
5508,536,50.0
5508,63,23.0
5508,409,10.2
5508,121,8.9
5508,431,8.8
5508,2933,3.2
5508,543,2.0
5508,2531,0.2
5508,90,0.2
5509,22,1829.0
5510,22,2.0
5511,239,729.0
5511,517,616.0
5511,793,343.0
5511,500,105.0
5511,235,1.8
5512,10,0.5
5513,10,0.3
5514,40,22.0
5514,274,15.3
5514,10,7.4
5514,816,0.3
5514,78,0.2
5514,776,0.1
5515,22,488.0
5516,22,359.0
5517,22,21.0
5518,22,3.5
5519,529,176.0
5519,1,125.0
5519,841,105.0
5519,702,103.0
5519,14,97.0
5519,25,59.0
5519,10,59.0
5519,618,51.0
5519,40,47.0
5519,232,40.0
5519,111,39.0
5519,1982,32.0
5519,5,26.0
5519,1043,23.0
5519,233,20.0
5519,1113,15.6
5519,48,3.8
5519,22,1.9
5519,11,1.6
5519,475,0.8
5519,241,0.2
5520,22,0.3
5521,655,32.0
5521,274,9.9
5521,1027,0.3
5522,773,26.0
5522,24,5.9
5522,1119,0.8
5522,10,0.6
5522,1126,0.2
5523,144,13.8
5524,22,0.4
5525,22,1243.0
5525,281,1029.0
5525,155,295.0
5525,5,268.0
5525,236,174.0
5525,2159,89.0
5525,1204,70.0
5525,64,51.0
5525,68,46.0
5525,2641,44.0
5525,553,43.0
5525,1244,42.0
5525,53,41.0
5525,2934,41.0
5525,988,37.0
5525,1459,34.0
5525,136,33.0
5525,242,30.0
5525,548,30.0
5525,1224,29.0
5525,346,29.0
5525,133,22.0
5525,96,21.0
5525,202,19.1
5525,1424,18.0
5525,486,17.8
5525,199,17.7
5525,644,17.0
5525,78,16.1
5525,12,14.9
5525,89,14.0
5525,105,13.9
5525,971,12.2
5525,1933,11.3
5525,1290,10.7
5525,121,10.2
5525,27,9.5
5525,235,6.5
5525,1838,6.3
5525,1,4.3
5525,110,4.2
5525,1465,2.4
5525,2650,2.2
5525,775,1.7
5525,1771,1.5
5525,1680,1.1
5525,1208,1.0
5525,438,0.9
5525,353,0.9
5525,457,0.8
5525,679,0.8
5525,645,0.5
5525,95,0.4
5525,218,0.4
5525,275,0.3
5525,2935,0.2
5525,578,0.2
5526,22,2.4
5527,22,0.8
5528,22,2.2
5529,63,6.7
5529,121,2.1
5529,1179,0.7
5530,40,690.0
5531,773,1.8
5531,20,0.4
5532,471,0.7
5532,40,0.6
5532,274,0.6
5533,10,7.0
5533,241,1.6
5534,241,42.0
5534,25,30.0
5534,281,25.0
5534,268,12.7
5534,5,8.3
5534,10,8.3
5534,486,8.0
5534,1126,1.7
5534,492,1.5
5534,1530,1.4
5534,890,0.7
5534,679,0.5
5534,2936,0.4
5535,22,2.1
5536,281,1.2
5537,10,10.2
5538,10,4.2
5539,40,58.0
5539,281,1.3
5540,10,17.7
5540,916,2.2
5541,237,17.5
5541,234,9.3
5541,239,1.2
5542,1068,18.1
5542,10,3.7
5542,78,2.6
5542,121,2.3
5543,25,80.0
5544,235,1.1
5545,22,0.4
5546,22,6.1
5547,40,162.0
5548,22,0.5
5549,22,2.1
5550,2046,9.0
5551,274,1511.0
5551,273,7.4
5551,5,2.0
5551,837,1.4
5551,571,1.3
5552,241,0.6
5553,608,0.5
5554,1659,332.0
5554,9,151.0
5554,529,124.0
5554,22,107.0
5554,10,70.0
5554,617,31.0
5554,5,12.1
5554,841,7.9
5554,35,7.2
5554,78,6.9
5554,2937,5.7
5554,202,5.3
5554,342,3.6
5554,741,2.9
5554,37,2.7
5554,236,2.5
5554,541,2.4
5554,20,1.5
5554,110,1.2
5554,1863,1.0
5554,737,0.8
5554,31,0.4
5554,1062,0.4
5554,579,0.1
5555,22,68.0
5556,159,3.4
5556,453,1.7
5556,1607,1.5
5557,235,18.3
5558,235,47.0
5558,1,34.0
5558,63,20.0
5558,40,19.3
5558,73,15.4
5558,272,9.4
5558,1149,3.6
5558,431,2.7
5558,241,1.5
5558,101,0.2
5559,235,1229.0
5559,40,573.0
5559,25,79.0
5559,281,19.8
5559,63,12.7
5559,499,5.1
5559,22,4.4
5559,254,3.9
5559,1007,2.8
5559,5,2.5
5559,1811,1.6
5559,478,0.5
5559,540,0.4
5559,13,0.3
5559,1008,0.3
5559,10,0.3
5559,495,0.3
5560,1,539.0
5560,855,75.0
5560,645,5.0
5561,63,14.4
5561,10,3.5
5562,22,3.9
5563,22,4.1
5564,134,0.5
5564,148,0.1
5565,40,2.5
5566,10,3.6
5566,24,0.2
5567,22,52.0
5568,233,13.9
5569,22,3047.0
5570,275,9.0
5570,2895,8.4
5570,84,4.1
5570,645,2.2
5571,254,10.6
5572,22,105.0
5572,10,93.0
5572,493,2.9
5572,541,1.1
5572,1137,0.8
5572,255,0.5
5572,242,0.4
5573,22,0.7
5574,10,6.7
5575,316,2.7
5575,321,1.7
5576,22,0.3
5577,22,2.4
5578,22,2.8
5578,490,0.5
5579,22,0.1
5580,476,9.8
5580,10,8.6
5581,22,0.4
5582,39,4.0
5582,342,3.9
5582,350,3.4
5582,897,1.4
5582,138,1.4
5582,241,0.9
5583,22,2.8
5584,22,2292.0
5584,570,0.3
5585,4,397.0
5585,616,169.0
5585,201,43.0
5585,197,16.1
5585,2016,5.8
5585,1460,3.4
5586,239,0.4
5587,10,0.3
5588,22,1843.0
5588,10,402.0
5589,636,9.3
5590,22,1.2
5591,22,808.0
5591,40,234.0
5591,244,106.0
5591,274,48.0
5591,281,23.0
5591,24,17.6
5591,769,17.1
5591,235,15.1
5591,790,14.9
5591,2035,14.2
5591,342,12.1
5591,63,7.8
5591,249,7.2
5591,36,7.1
5591,626,6.9
5591,492,6.8
5591,10,5.8
5591,25,4.8
5591,77,4.7
5591,482,2.8
5591,18,2.1
5591,578,1.9
5591,245,1.7
5591,148,1.3
5591,134,1.1
5591,2938,0.6
5591,273,0.1
5591,611,0.1
5592,266,0.2
5593,855,4.6
5593,22,1.3
5593,235,1.0
5594,10,69.0
5594,641,9.1
5594,581,1.2
5595,237,36.0
5595,585,26.0
5595,233,25.0
5595,584,12.2
5595,232,0.7
5596,22,3.0
5597,528,657.0
5597,40,346.0
5597,275,24.0
5597,18,17.3
5597,274,11.2
5597,53,9.2
5597,873,2.8
5597,233,1.0
5597,1149,0.9
5597,254,0.3
5598,22,5.7
5599,22,2.1
5600,10,0.7
5601,40,107.0
5601,60,52.0
5601,1,37.0
5601,109,33.0
5601,53,27.0
5601,111,24.0
5601,68,21.0
5601,63,19.5
5601,134,19.4
5601,65,18.0
5601,346,13.8
5601,114,13.6
5601,14,13.1
5601,202,13.1
5601,98,11.5
5601,67,10.1
5601,1306,9.3
5601,94,7.6
5601,10,7.4
5601,299,7.2
5601,22,7.2
5601,95,6.8
5601,108,5.9
5601,142,5.7
5601,1680,5.1
5601,684,5.0
5601,29,4.8
5601,849,4.5
5601,550,4.3
5601,262,4.3
5601,48,3.5
5601,77,3.1
5601,648,2.7
5601,505,2.1
5601,25,1.9
5601,529,1.6
5601,1461,1.6
5601,89,1.5
5601,933,1.4
5601,23,1.3
5601,1439,1.2
5601,2430,1.2
5601,910,1.2
5601,231,1.1
5601,394,1.0
5601,148,0.9
5601,460,0.8
5601,611,0.8
5601,261,0.7
5601,409,0.7
5601,817,0.4
5601,450,0.4
5601,1456,0.2
5601,1690,0.2
5601,1287,0.2
5602,995,4.7
5603,1145,3.6
5604,241,6.6
5605,10,7.0
5606,40,710.0
5607,795,26.0
5607,8,11.4
5607,24,4.5
5607,10,4.2
5608,274,235.0
5608,40,68.0
5608,22,2.0
5608,273,0.2
5609,22,0.7
5610,995,8.4
5611,596,0.8
5612,22,617.0
5612,1115,5.3
5613,22,56.0
5614,22,34.0
5615,22,1.2
5616,670,141.0
5616,744,2.4
5617,22,127.0
5618,232,1118.0
5618,233,2.3
5619,1662,6.7
5620,1224,1.4
5621,743,2116.0
5621,995,1783.0
5621,823,1076.0
5621,639,848.0
5621,796,739.0
5621,825,175.0
5621,9,22.0
5621,552,7.0
5621,10,0.2
5622,10,0.5
5623,22,0.1
5624,232,1.0
5625,2939,14.6
5625,1731,8.5
5625,2284,4.8
5625,596,3.1
5625,2940,1.0
5625,409,0.6
5625,601,0.4
5625,1132,0.4
5625,2941,0.1
5625,2942,0.1
5626,29,18.5
5627,992,1.0
5628,22,0.5
5629,22,3.0
5629,771,1.4
5629,10,0.3
5630,596,1.6
5631,22,3.1
5632,283,0.5
5632,2943,0.3
5633,22,31.0
5634,22,200.0
5635,1007,7.6
5636,247,1.5
5636,285,0.2
5637,10,0.4
5638,40,91.0
5638,25,2.2
5638,10,0.6
5639,22,1079.0
5640,718,23.0
5640,741,2.4
5640,197,0.3
5641,22,12.8
5642,24,87.0
5642,244,72.0
5642,694,50.0
5642,29,49.0
5642,633,47.0
5642,155,44.0
5642,1,38.0
5642,63,10.6
5642,35,9.9
5642,1608,7.0
5642,453,6.3
5642,926,2.9
5642,13,2.2
5642,277,0.9
5642,1819,0.5
5642,681,0.5
5643,22,1.7
5644,134,78.0
5644,249,29.0
5645,10,0.2
5646,1111,9.4
5647,10,2.2
5648,22,202.0
5649,10,1.3
5650,10,4.3
5651,235,0.2
5652,233,92.0
5652,232,1.0
5653,22,360.0
5654,78,40.0
5654,105,13.4
5654,121,9.1
5654,110,7.7
5654,235,6.3
5654,178,1.3
5654,581,0.4
5654,238,0.2
5655,1,41.0
5656,641,37.0
5656,78,35.0
5656,10,23.0
5656,238,14.9
5656,105,12.6
5656,25,11.9
5656,274,11.3
5656,110,11.2
5656,273,5.3
5656,9,3.3
5656,121,1.9
5656,1201,1.8
5656,682,1.5
5656,541,1.1
5656,178,0.8
5656,837,0.5
5656,1572,0.3
5656,482,0.2
5656,581,0.1
5657,25,296.0
5657,244,87.0
5657,10,42.0
5657,493,24.0
5657,61,24.0
5657,22,2.4
5657,103,2.0
5657,134,1.4
5657,77,1.4
5657,148,0.9
5658,241,23.0
5658,284,5.6
5658,22,1.8
5658,487,1.8
5658,10,1.2
5658,492,1.0
5658,13,1.0
5658,1623,0.5
5658,277,0.4
5658,600,0.4
5658,220,0.4
5658,485,0.3
5658,780,0.3
5658,285,0.2
5658,531,0.1
5659,29,7.1
5660,541,2.8
5660,10,1.0
5661,22,2.7
5662,582,543.0
5662,1072,23.0
5662,617,15.8
5662,885,12.4
5662,750,8.2
5662,498,8.0
5662,108,1.6
5662,360,1.0
5662,1497,0.8
5662,584,0.7
5663,22,1.2
5664,22,1.6
5665,10,288.0
5666,571,256.0
5666,274,2.2
5667,40,457.0
5667,281,32.0
5667,482,10.1
5667,773,4.5
5667,5,2.3
5667,22,2.2
5667,273,1.6
5667,487,0.7
5667,247,0.5
5667,347,0.2
5667,274,0.1
5668,55,0.2
5669,20,1082.0
5669,713,102.0
5669,499,38.0
5669,85,36.0
5669,68,35.0
5669,244,31.0
5669,241,3.6
5669,2517,2.9
5669,74,2.0
5669,40,1.9
5669,274,0.9
5669,2944,0.7
5669,369,0.7
5669,133,0.6
5669,482,0.5
5669,273,0.2
5670,1043,39.0
5670,232,30.0
5670,40,18.8
5670,25,12.2
5670,572,7.7
5670,871,6.6
5670,36,4.0
5670,22,3.5
5670,533,3.5
5670,282,3.2
5670,61,2.0
5670,929,1.9
5670,381,1.9
5670,155,1.8
5670,233,1.4
5670,506,1.0
5670,515,1.0
5670,95,0.8
5670,10,0.7
5670,505,0.2
5670,252,0.2
5670,360,0.1
5670,18,0.1
5670,1065,0.1
5671,22,1253.0
5671,1,26.0
5671,499,15.5
5671,235,13.8
5671,95,9.7
5671,1398,5.0
5671,29,3.3
5671,497,1.1
5671,121,0.9
5671,63,0.4
5671,718,0.2
5671,1506,0.1
5672,10,53.0
5672,340,15.0
5672,241,0.8
5672,13,0.4
5673,22,179.0
5674,10,245.0
5675,492,0.4
5676,267,0.5
5676,22,0.2
5677,517,541.0
5677,1,136.0
5677,254,117.0
5677,500,85.0
5677,111,36.0
5677,670,33.0
5677,239,32.0
5677,78,14.1
5677,772,3.0
5677,393,1.0
5677,110,0.2
5678,22,0.8
5679,22,22.0
5680,22,2609.0
5681,22,1.1
5682,22,2041.0
5682,249,4.4
5682,267,0.9
5683,22,592.0
5684,29,9.5
5685,22,0.9
5686,40,104.0
5687,29,213.0
5687,110,7.3
5688,10,5.7
5688,1001,1.7
5689,105,8.3
5690,5,908.0
5690,2035,502.0
5690,254,144.0
5690,806,121.0
5690,11,29.0
5690,16,14.8
5690,1034,4.3
5690,721,2.8
5690,22,0.2
5691,274,0.1
5692,241,18.4
5693,40,62.0
5693,22,0.4
5694,10,3.2
5695,274,38.0
5696,47,29.0
5696,22,1.7
5697,241,0.5
5698,524,15.4
5699,239,1.2
5699,78,0.1
5699,10,0.1
5699,557,0.1
5700,40,119.0
5700,25,101.0
5700,19,55.0
5700,281,52.0
5700,5,49.0
5700,10,39.0
5700,1765,26.0
5700,3,25.0
5700,276,25.0
5700,53,24.0
5700,450,21.0
5700,342,16.9
5700,528,14.3
5700,251,13.6
5700,886,12.9
5700,60,12.3
5700,411,12.0
5700,63,11.7
5700,18,11.1
5700,915,7.9
5700,241,6.7
5700,1720,6.4
5700,1794,5.6
5700,92,5.5
5700,1348,5.0
5700,769,4.9
5700,1203,4.2
5700,248,3.5
5700,2945,3.2
5700,820,3.2
5700,9,3.2
5700,424,3.1
5700,936,2.8
5700,2919,2.7
5700,1661,2.6
5700,2946,2.4
5700,619,2.4
5700,828,2.4
5700,24,2.4
5700,127,2.0
5700,735,1.7
5700,494,1.4
5700,32,1.0
5700,530,0.7
5700,1353,0.4
5700,148,0.4
5700,2130,0.2
5700,1467,0.2
5700,2947,0.1
5701,1,40.0
5702,274,10.2
5703,25,41.0
5703,1098,14.4
5703,10,5.3
5703,36,5.1
5703,241,4.6
5703,22,1.9
5703,1115,0.6
5703,490,0.2
5703,438,0.2
5704,274,0.2
5705,22,0.8
5706,22,10.8
5707,22,11.3
5708,235,103.0
5709,22,1.7
5710,74,51.0
5710,1460,35.0
5710,201,25.0
5710,506,4.6
5711,232,59.0
5711,233,4.4
5712,22,2.5
5713,10,154.0
5714,241,0.6
5715,135,6.0
5716,10,0.5
5716,2207,0.2
5717,342,40.0
5717,519,12.7
5718,22,0.8
5719,2827,10.4
5719,59,5.8
5719,631,0.2
5720,24,217.0
5720,1,87.0
5720,572,81.0
5720,845,66.0
5720,109,38.0
5720,25,28.0
5720,1040,15.4
5720,574,7.1
5721,22,2.5
5722,40,586.0
5722,47,389.0
5722,22,324.0
5722,77,87.0
5722,244,71.0
5722,2035,24.0
5722,281,17.2
5722,2094,16.7
5722,347,16.2
5722,450,11.1
5722,656,8.2
5722,626,6.9
5722,1218,6.7
5722,249,6.1
5722,51,5.5
5722,1174,5.5
5722,98,5.2
5722,486,4.9
5722,497,4.5
5722,648,3.4
5722,543,3.1
5722,820,3.1
5722,52,2.9
5722,60,2.4
5722,10,1.3
5722,284,0.9
5722,2948,0.5
5722,646,0.3
5722,255,0.2
5723,22,79.0
5724,22,0.5
5725,10,952.0
5725,478,624.0
5725,121,15.8
5726,22,113.0
5726,624,47.0
5726,278,27.0
5726,243,27.0
5726,47,9.4
5726,622,6.9
5726,486,5.5
5726,282,0.7
5727,22,0.8
5728,22,432.0
5729,239,28.0
5730,22,0.8
5731,22,16.5
5732,274,359.0
5732,247,269.0
5732,78,23.0
5732,647,14.9
5732,2072,12.9
5732,1818,10.8
5732,273,9.6
5732,1235,8.7
5732,1115,8.5
5732,222,8.2
5732,19,8.1
5732,866,7.2
5732,2070,6.8
5732,1850,6.6
5732,2068,6.5
5732,520,6.2
5732,276,5.3
5732,241,5.3
5732,1887,5.2
5732,1227,4.6
5732,1197,4.2
5732,1574,4.1
5732,1584,3.4
5732,522,2.8
5732,110,2.7
5732,621,2.6
5732,2949,2.3
5732,786,2.2
5732,1873,2.2
5732,1219,2.0
5732,388,2.0
5732,2950,2.0
5732,528,1.8
5732,1852,1.8
5732,156,1.5
5732,1874,1.5
5732,2302,1.4
5732,25,1.4
5732,2951,1.3
5732,777,1.2
5732,2952,1.1
5732,1870,1.1
5732,1885,0.9
5732,2069,0.9
5732,1869,0.8
5732,2546,0.7
5732,1200,0.7
5732,931,0.7
5732,2271,0.6
5732,912,0.6
5732,2708,0.6
5732,2540,0.6
5732,1855,0.5
5732,2597,0.5
5732,188,0.4
5732,2622,0.4
5732,1232,0.4
5732,1041,0.3
5732,2953,0.3
5732,2331,0.3
5732,549,0.2
5732,2173,0.2
5732,1881,0.2
5732,2549,0.2
5732,1236,0.2
5732,1886,0.2
5732,490,0.2
5732,1215,0.2
5732,1202,0.1
5732,2954,0.1
5732,1975,0.1
5732,2766,0.1
5732,2621,0.1
5732,1880,0.1
5732,1849,0.1
5732,13,0.1
5732,1569,0.1
5733,22,4.1
5734,825,1885.0
5735,222,22.0
5736,486,3.4
5736,773,2.9
5736,867,1.3
5736,1531,0.6
5737,275,0.4
5738,22,6.1
5739,24,223.0
5739,820,16.6
5740,22,0.1
5741,155,159.0
5741,1,95.0
5741,53,64.0
5741,532,31.0
5741,109,24.0
5741,347,17.2
5741,851,14.9
5741,540,12.1
5741,64,11.8
5741,63,9.9
5741,52,8.3
5741,617,5.6
5741,505,3.1
5741,78,2.0
5741,353,1.3
5741,142,1.1
5741,684,0.9
5741,476,0.5
5741,840,0.5
5741,357,0.3
5741,16,0.1
5742,22,0.8
5743,825,6.7
5744,768,710.0
5744,174,117.0
5744,739,114.0
5744,2,78.0
5744,806,72.0
5744,1,53.0
5744,4,37.0
5744,795,35.0
5744,53,31.0
5744,197,26.0
5744,353,25.0
5744,25,19.7
5744,84,15.5
5744,848,14.8
5744,73,14.5
5744,22,12.7
5744,98,11.1
5744,132,9.9
5744,1330,9.3
5744,2955,9.3
5744,497,8.8
5744,486,8.4
5744,903,7.7
5744,881,5.9
5744,3,5.7
5744,350,5.4
5744,493,4.7
5744,111,3.3
5744,680,3.1
5744,1764,2.8
5744,2669,2.6
5744,861,2.4
5744,1512,2.0
5744,793,1.8
5744,1149,1.7
5744,1509,1.6
5744,889,1.5
5744,16,1.2
5744,517,1.2
5744,411,1.2
5744,1448,0.8
5744,2886,0.6
5744,554,0.6
5744,2113,0.6
5744,893,0.5
5744,492,0.4
5744,1556,0.4
5744,127,0.3
5744,190,0.2
5744,772,0.2
5744,1343,0.1
5745,22,62.0
5746,22,7.7
5747,431,54.0
5747,2956,1.2
5748,22,1033.0
5748,40,184.0
5748,5,84.0
5748,7,18.7
5748,536,15.8
5748,753,13.7
5748,1943,12.0
5748,319,10.5
5748,916,8.7
5748,63,7.3
5748,241,5.0
5748,570,3.5
5748,244,3.4
5748,249,2.9
5748,903,2.3
5748,506,1.9
5748,276,1.8
5748,1525,1.8
5748,1873,0.5
5748,2957,0.4
5748,1005,0.3
5748,36,0.1
5748,304,0.1
5748,2896,0.1
5749,22,5.7
